Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,DescLength,DescNumWords,DescPolite,DescNumAdj,DescNumVerb,DescCompound,AdoptedOrNot
2,TOMY,3,266,0,1,3,0,0,2,1,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,1,Look at that stripe ! He has such a striking and unique stripe What a handsome little boy !,deb7136ba,2.0,3,91,19,0,3,1,0.5837,1
2,Mii,5,265,0,2,1,4,7,2,1,3,3,2,1,1,0,41326,72bd69e03d6d6a3271b1806e04e77db9,0,"We found this pretty girl downstair near by our hostel's garden,though we really like her but such a pity we are not allowed to have more cat in our place(we already had two cats) , she is a very gentle and lovable cat, close to people, like to play with people.We hope that she could find a nice family~",382dd71c1,1.0,4,304,59,0,6,8,0.9798,0
2,Candy,5,266,299,2,2,3,0,1,1,2,1,2,1,1,0,41326,cec9711811ab76146d44bde97b857f09,0,"Candy is a quiet and sweet follower, she loves to follow human and seldom make noise. She is recovered from a bite of a neighbour's dog on 18th December . Dewormed on 20th Nov",ec8411943,12.0,3,175,34,0,3,6,0.7717,1
2,Lilo,3,265,0,1,2,5,7,1,2,2,2,1,1,1,160,41326,d121eba0b4260f0b03139f421d15daf3,0,"lilo is about 3 months. he is healthy, active and playful. if u want to adopt him, u will get these items for free! 1) cat's feeder (drinker) 2) 1 bag of frieskies 3) pet carrier 4) half bag of sand please contact me at(nur)-kuantan",b66cae579,8.0,1,232,45,1,5,6,0.9348,1
2,Bubu,3,266,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,0cd04d1c3c6a521db1517475575b0535,0,Bubu is a very playful and adventurous cats. She was few weeks old when we rescued her and her siblings from the rooftop.,881d46cc0,3.0,2,121,23,0,4,3,0.8251,1
2,Fat Mama,60,243,0,2,1,2,5,2,1,2,2,2,1,1,0,41401,4eed4d6172984c72829b31cfbc61ba52,0,"She came into our house and gave birth to 4 kittens one night. She wouldn't relocate the kittens and had a collar. We waited for the owner and even tried looking for her owner, but no one claimed her, so as of now she's staying in our house. I've changed her dirty collar into a new one. But very soon after giving birth, she fell pregnant again almost immediately. Anyone who wants to adopt her will have to consider her unborn kittens too. It's best if you'll spay her. She's extremely affectionate as she was someone's pet prior this. Very agile and cunning - i.e. always found a way to sneak into our house. She will not go to toilet in your house compound and will do it outside automatically. She eats normal cat food. Besides a scar on her left ear, she is completely healthy.",da3be5cb2,5.0,1,783,146,0,7,31,0.9322,1
2,Dumpling,41,266,0,1,6,0,0,3,1,1,1,1,1,1,0,41401,87894264384e311bc8f62611e28608d7,0,"Hello Friends, Would you know anyone who is willing to adopt our 3 years old cat? He is a great and playful cat who we love very much, but we have to give him away because we will be leaving Malaysia soon and our first baby was just born. He: - only eats cat food (he won't steal any other food) - is potty trained (used the toilet bowl before but now the sand box) We live in KL and you can have his cat house too. Appreciate if you can consider adopting him or sharing this message",2ff35ef73,5.0,1,483,98,0,10,21,0.9595,1
2,Money,4,266,0,2,1,2,7,1,2,2,1,2,1,1,0,41401,ee7445af32acfa1dc8307a9dc7baed21,0,"My pet is a pretty beautiful kitty which has a mixed colour soft fur. She is active and full of life. And one thing about her, she loves to eat.She always turn on me like a tiger when I was preparing the food for her.",98c08df17,2.0,2,217,45,0,5,8,0.9432,1
2,Kitty,1,266,265,2,5,0,0,2,1,2,2,2,1,1,0,41401,b2bc10a8ccaebfd347698f96c51fc0c7,0,"This lovely kitten needs a home =^.^=... i rescued her yesterday, when she was almost ran-over by a bus!!! She is friendly and very sweet. I will try to get her to a vet for check up & deworming this week... I'm not sure if is a she or a he tho!",41e4574a6,1.0,1,245,52,0,5,10,0.9231,1
2,Black Black,3,299,0,1,1,0,0,2,1,3,3,3,1,1,0,41336,3e433618654eb478c2212a859902c975,0,It was given birth by my pet cat in March.,77e6966dc,2.0,2,42,10,0,1,2,0.0,1
2,"Keen,roku,stow,curly,browny",7,265,0,3,2,3,0,2,2,2,2,2,1,5,0,41401,f99421ebaed0ec8796a9343d68d92c12,0,"very active cats. have only been eating cat foods, so its not fond to eat rice.",2e76362c0,9.0,4,79,16,0,1,4,0.0832,0
2,King,4,285,266,1,4,0,0,2,1,2,2,2,1,1,100,41326,56290a7e40b14d8ceab6616a404ebc5f,0,"Bapa Persion mak DSH Sihat, aktif dan sangat manja Toilet trained Diet Iams Area U5 shah alam Call/msg/whatsapp",f45986630,6.0,2,111,18,0,2,2,0.0,1
2,Noni,3,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41401,a67fc601b154066053e8c074d0af1855,0,she's very active..,9385e1d2e,2.0,4,19,3,0,1,1,0.0,0
2,Elsa The Cute Kitten At Damansara!!,2,265,0,3,2,5,6,2,2,2,2,2,1,4,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,"Abandoned behind the speedmart 99 without the mommy cat. If you will love them, call us!!",d1870f34b,3.0,4,89,16,0,0,3,0.4184,0
2,Saffron,1,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41326,c548bbe8eee34be56ab3833d372612d1,0,"His name is Saffron and he is one of 5 kittens born at my place. It would be preferable if he is adopted with at least one of his brothers/sister as below: Sugar or Sago: Sesame: Sundae: Like all happy healthy kittens, he is active, playful and curious. Basic facts: * born on 2 Oct * checked by vet on 3 Nov . Weighs g on that date. * de-wormed and de-flea treatment on 3 Nov. * eats kitten kibbles, canned food and fresh chicken * litter-box trained Please email or sms and state your name and which kittens you like. Thanks!",d8c6c546e,10.0,2,527,102,2,14,12,0.9753,1
2,Garcia,60,299,0,1,1,2,5,4,2,1,1,1,1,3,0,41401,4f7b591fb04c1ee856472ca07e1dcbcf,0,Garcia is my second oldest and a big boy. Hes so fun and very affectionate. Loves to be around people including children. He has a beautiful soft coat and you will just love him. Hes very playful but very cuddly.,8a464e436,4.0,4,212,40,0,7,6,0.9072,0
2,Dodo,10,266,0,2,2,5,0,2,1,2,2,1,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,"Dodo is a very friendly kitty. When found, she immediately become affectionate and allowed her belly to be rubbed. After feeding her, we decided to bring her back to get ready for spaying. We estimate her to be below 1 year old judging from appearance. If not adopted upon her recovery from spaying, she will be released back to the community. I hope you can adhere to below: 1. Must not be kept in cage for too long 2. Must attend to her health and medical need (if any in the future, she is now healthy) 3. To avoid feeding low grade cat food (even mid range is appreciated) Please give her a home and love, she will love you back unconditionally.",06afa3c64,9.0,3,649,122,1,8,27,0.9595,1
2,FELIX,3,266,0,1,1,7,0,2,2,2,1,2,1,2,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,"Adorable, loving kittens seeking a forever loving home.",6ae4fc251,19.0,3,55,8,0,1,2,0.9001,1
2,Nala & Simba,2,266,0,3,1,5,6,1,1,1,1,2,1,2,80,41401,3ed2a0e971096317041ad900c33e030d,0,"1 March update: ADOPTED by Caroline of Damansara Perdana! :D Ms Long & Mr Short have been renamed as Nala & Simba respectively by their mummy. :) - Microchipped. - Vaccinated thrice (completed). - Applied monthly with Advocate to protect against fleas & heartworms. - Fed with premium kitten kibbles and will drink water from a bowl. - Toilet-trained to use the litter box. - Domesticated, friendly, affectionate, very playful and purrs when held. The adopter must agree to the following conditions: 1) Both kittens must be adopted together because they keep each other company (and out of trouble). 2) The adopter must be a Malaysian. 3) The kittens must be kept indoors at all times. 4) Neuter Mr Short at 8 months old and spay Ms Long at 6 months old. 5) Vaccinate them yearly to protect against diseases. 6) Apply spot-on medication (Advocate recommended) monthly to protect against ticks/fleas/ear mites/intestinal worms/heartworms. 7) The adoption fee of RM80 must be paid in full as it just covers a small portion of the total vet cost (RM as at 5 February ). Their adoption fee would be used to help the next needy furkid. For their adoption, I would be providing the following: 1) Their vaccination cards 2) Their Pet Passports (microchip document) If you're interested to adopt the kittens, please sent a message (via petfinder.my) and please share about yourself (Malaysian/expatriate? Working/student?), your place (eg If renting, landlord allows pets? If living with family/friends, do they agree to pets?) and your cat ownership experience. Please don't just provide a phone number because I won't call/sms (I don't have whatsapp) and prefer to correspond by e-mail first. Looking forward to hearing from you.",8d83c952c,15.0,3,1723,283,3,24,52,0.9917,1
2,Buddy,3,266,0,1,6,7,0,2,1,2,1,2,1,1,30,41326,74dabecce4ddb0c4d08892255974496b,0,"Buddy is siblings of Bud and Buzz LightGear. How to differentiate Buddy from Bud? Well, Buddy doesn't have white marking on his back, while Bud has. They are kittens of my friend. Their mom is send to neuter. Buddy is dewormed, and de-flead",e86a055e3,1.0,2,240,43,0,3,10,0.6486,1
2,EVELYN,2,266,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,"LOVELY, PLAYFUL KITTEN READY FOR A NEW PERMANENT LOVING FAMILY!!!",e79487c5d,5.0,2,65,10,0,0,0,0.9322,1
2,Black And White (siamese),2,266,266,3,1,7,0,2,1,2,2,2,1,2,0,41326,ac1395e3104ff17bb81a08c149c27c3e,0,"I have two kittens, aged 8 weeks for adoption, one is fully black and one is white with siamese pattern.the siamese is male.the black one not sure. Mother is brown coloured siamese, both are healthy. If possible , please adopt both.",b607db8c0,3.0,3,232,41,1,12,9,0.5773,1
2,Kaizo,3,266,241,1,1,6,0,2,1,1,1,2,1,1,1,41326,3e26e6db7640dfeeba5103e22953ccd8,0,Handsome. Perfect. Cute.,b652b7241,4.0,4,24,3,0,0,0,0.872,0
2,Landlord,8,265,0,2,1,2,5,2,2,3,3,1,1,1,0,41326,62d584fd10cc94cb5f9491daf375f50e,0,She has a good nature and has big marble eyes,fe9e5aa06,2.0,1,45,10,0,3,2,0.4404,1
2,Teddy,3,266,0,1,6,7,0,1,1,2,1,2,1,1,0,41401,3f25286cff6f07688fe567d8a42f6a4a,0,"One of four brothers found abandoned and starving in Melawati, KL.",4e3e41b78,1.0,1,66,11,0,0,3,-0.7003,1
2,Ichiban (with Blue Collar),5,266,0,2,3,4,7,2,1,2,1,2,1,1,10,41361,7a287c3f9067d47b4ccc7bb95bf7d343,0,"Ichiban born 13 Mac is a healthy cat with straight tail... She is active, smart, lovely and friendly cat... Toilet trained. Passionate cat lover only. Once in a while the new owner must update me about her. Single adoption only. Please read all the details thoroughly. If you're really really interested or serious only then, feel free to contact me via wassap and provide me details as below; Name: Location: Etc.. Self pick TQ 😊",147e587da,2.0,4,430,75,1,9,11,0.9842,0
2,Ellie,5,264,0,2,6,7,0,2,2,1,1,2,1,1,0,41326,710e502b7afcbc8c4be5ec633d25594c,0,Playful kitten.,78e5e19b6,3.0,1,15,2,0,1,0,0.4404,1
2,Tuah,9,266,251,1,6,0,0,2,1,2,2,2,1,1,20,41401,6bb99f54bb494a38988f1c4c8fc32b32,0,need home ASAP,c576fd55e,2.0,4,14,3,0,0,0,0.0,0
2,Orange,3,266,0,2,4,7,0,2,1,2,1,2,1,1,0,41326,c3e16cd29166b21c5c6bea9229257714,0,"Found this cat around my place, have dewormed her. Playful cat, very adorable.",43156136a,3.0,1,78,13,0,2,2,0.7501,1
2,Cookie,1,241,0,2,5,0,0,1,1,3,1,3,1,1,20,41326,52917acbe846f7c6dfb04e3dd2fa99ed,0,"Rescued this kitten behind sunway college. Workers threatened to throw all the 7 kittens to the garbage bag, but only managed to save this lucky one. She has pass coming out from the eye, and had a big belly. Sent for treatment, and now she's FULLY recovered! Please adopt her fast, or i'm afraid she'll end up in SPCA or even worse, back to the streets because my family hates cat, and i have a dog already. Just pay rm20 for veterinarian fees, and please take care of this baby with a kind heart. Contact me for more information. Tq.",32afa462f,4.0,4,535,100,2,7,19,0.9681,0
2,Dot,2,266,0,1,1,7,0,2,1,2,1,2,1,1,30,41326,74dabecce4ddb0c4d08892255974496b,0,read about this kitten at,00553ae55,5.0,1,25,5,0,0,1,0.0,1
2,Brownie,2,266,0,1,2,0,0,1,1,2,1,2,2,1,0,41326,a889a765a2f15aa5cae05f775347d1d5,0,rescue her from 2 weeks years old...have 4 siblings ready to let go to somebody really love cat.. Diet : EQ n home made wet food interested : (puchong),eea123bb1,1.0,2,151,29,0,4,5,0.9184,1
2,Pets + Strays : BlueEyed BlackWhite,1,266,0,2,5,6,7,2,1,2,1,2,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,"1 month old white + grey kitten for adoption near HUKM, KL, near Bdr Tun Razak Gender / medical record + costs To Be Confirmed. Adopter MUST commit to NEUTER kitten when it is : * 4-6 months old * on heat whichever comes first, provided that it is * 1.4 kg weight MINIMUM Whatsapp for adopption / FREE gift / startup kit / Sign up contract to buy supplies from Pets + Strays, comes with FREE gifts whilst stocks last",36e7f8d83,1.0,3,416,81,0,8,13,0.9241,1
2,Solty Rei Nobara,48,289,266,2,6,0,0,2,1,1,1,1,1,1,0,41326,51b6eeadd4579cac9514ce7c068ed1fb,0,Name: Solty Rai Nobara aka Solty (previously known as Chantal) Breed: DSH Mixed Russian Blue and Local Colour: Blue Current weight: 5.5kg Arrival date: 20/1/ Previous owner: FelineChic,db0875ffd,6.0,1,184,28,0,3,1,0.0,1
2,Jingle Bell,0,266,0,1,3,4,7,1,1,2,2,2,1,1,20,41326,998b68c23b1aa5594deaf62c737c56c4,1,"Jingle Bell was found yesteray evening at the back street of my house, the puppy that I'm fostering was barking at it and my neighbour told me that it was already alone the day before, we believe that it has lost its mama cat. Decided to foster it and find him a new home as he's too tiny and young to be alone outside(especially during this wet and cold season), I'm guessing it is only around 2-3 weeks old as it still doesn't know how to drink on it's own so I've been feeding her warm milk. Jingle bell is an golden orange color kitten with big and round black eyes, it has some white color on his paws like he's wearing socks. A very pretty kitten I would say. Please call me asap if you think you'll be a good owner to Jingle Bell! :D",92c42a055,5.0,1,740,146,1,17,38,0.9025,1
2,Blackie,4,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41325,445ec440cf783180ab2e73c26ffe50f1,0,"All black kitten for adoption, found in the drain after a heavy downpour. kitten is very sweet,playful n manja.Looking for loving and caring owner. Oh by the way, the kitten has 6/ 7 paws on each leg. and nice long tail. Currently being fed wet food.",bf5eb5d00,6.0,2,250,46,0,6,8,0.872,1
2,Mick-Mick,60,266,0,1,3,0,0,3,2,1,1,1,1,1,0,41326,aaea63fbee7aac3e704bbc5846fa2b2f,0,Gingered colored indoor cat ... a gentle cat who likes to cuddle with humans,9c76163ca,1.0,4,76,14,0,3,3,0.6908,0
2,Chocolate And Kitten,2,243,0,3,1,6,7,1,1,3,3,3,1,6,0,41401,56e5bf402cb852ece2604f92e4c5c2a2,0,"The mother is about 2years and kittens are around 2month,the mother is vaccinated.",9c0ddccc8,1.0,4,82,13,0,0,4,0.0,0
2,Miyu,2,265,0,2,3,0,0,1,1,1,1,2,1,1,0,41326,f6588ebd0fae360763afd75b3e858518,0,Miyu is a small kitten lovely smooth kitten love to play around hope to find family that would adpot miyu with her brother Charu and Mother Ginny you can view them in my profile. ps. i dun have a beautiful picture of ginny.. no time to take picture. this is all i have for now.,2cf4d18e3,2.0,2,277,55,0,3,11,0.9432,1
2,Freezer,24,266,299,2,1,2,0,2,1,2,1,1,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,"Freezer was captured in a cage at an apartment area. When asked, we got to know she was about to be dumped to another area by the apartment management. She was rescued away and brought for spaying and then to be released. However, due to her sweet and gentle personality, we are trying hard to rehome her. She loves eating and greets people with her friendly meows. Also responses to human talk by meow. She is active but behaves well. Purrs a lot. I hope you can adhere to below: 1. Provide all basic health care as necessary 2. Must keep her strictly indoor only for her welfare 3. To update once in a while on her condition until fully adapted. Please give her a home and love, she will love you back unconditionally. We respectfully ask for potential adopter to visit Freezer or we do house visit prior to final decision of adoption",3ecdd4122,4.0,4,836,154,1,12,34,0.9896,0
2,Longxyy,21,254,265,2,1,2,7,2,2,1,1,1,1,1,0,41326,1ebf3a87189651fd058a47bc889bd86e,1,"Found her 2 years ago, and also posted on petfinder then looked like it belonged to somebody because she was so affectionate. But until now nobody has claimed her so we decided to just temporarily take care of her. Anyway, we might not be able to take care of her in the future because we will be moving to somewhere smaller. So I'm starting to look for suitable owner now. Pls drop me a line if you are interested!",697c8c6c9,1.0,2,415,79,0,5,16,0.9304,1
2,Ziggy,144,301,251,1,3,0,0,3,1,1,1,1,1,1,0,41401,36bd779cd51ca8bb457f6fadd55f0d04,0,"Ziggy has the softest golden coat.A very friendly cat.Great personality like a ragdoll type. Never Scratched anyone. very trusting and loyal.Although 13 years old, he's still playful and mothers my other cats.very good with kids( even if they're rough).he's quite fat and looks so cute still. I'm very sad to give him away but due to our finances we have no choice. He has given us so much love and joy in our lives and we hope that whoever adopts ziggy, he will give them that love too.",98c1efd96,5.0,2,487,88,0,16,14,0.9847,1
2,Tallulah And Tigerlily,3,299,303,2,1,2,6,2,2,2,1,2,1,2,0,41401,13b3c0d8590208d6e60e7118bc3b98d1,0,"Tallulah and Tigerlily were rescued by a friend after their mother was struck down and killed by a car. They are now in the care of their rescuer in Taman Tun. My role here is to help the rescuer screen and interview all potential adopters and choose the best one for these lovely girls. Tallulah has a short, smoky, powdery grey coat. Tigerlily has a tortoiseshell coat and a fluffy tail. Adoption Procedure: - We'll have a chat and see if you and kitty are suitable for each other. - Then you can meet your chosen pet at the rescuer's home. - If the meeting goes well your new family member is yours to take home and love forever. - Cost of vaccinations and spaying to be borne by adopter. If necessary, Tallulah and Tigerlily's rescuer is willing to subsidize the cost of these procedures. - Tallulah and Tigerlily's rescuer appreciates occasional updates and photos after a successful adoption! Vaccinations and neutering/spaying at 6 months of age are COMPULSORY for adoption. There are already too many stray homeless animals starving and suffering in the streets.. Don't breed. When you want more pets, you can always ADOPT from a shelter. No cage confinement please, except in incidences of illness or injury. Interested parties can text or email me. A brief introduction of yourself and your experience with cats is greatly appreciated.",8cc7f24f2,6.0,1,1345,230,1,19,40,0.9813,1
2,KeChiK@CheQ,1,266,0,2,4,7,0,1,1,2,2,2,2,1,1,41326,868cc06464b90c18219b7acbbf6ffd4e,0,"-found in open carpark in rainy day in Sri Damansara on 31st Aug. -her loud voice and cry caught my attention -Beautiful gray eyes. -long tail. -pink nose. -innocent face -active. -respond to her name. -start eating wet food. -minor injury=fungus on her right ear lobe. will bring her to see a vet. Reason to let go: -i have my own pets. -always on the move and less time to nursing her. -limited spaces. No adoption fee if she adopted immediately. Else, you can give cat litter sand or premium cat food. This is to cover her medical bills. Updated 24/9/10> -went to see Dr. Intan today to get her medication. Dr Intan said she will be recovered after 5 days. will bring her back after 2 weeks to get her follow-up check up. Update : 27th Sept> Ms Ana from Jln Kuchai Lama will adopt Kechik after 2 weeks, should she change her mind, kechik will rehome to Mr Rayyan. 6/ kechik is recovered from mange. on sat will bring her again for final check up >thanks ana for adopting kechik... i am sure i am gonna miss her...",765da0e39,16.0,3,1016,190,1,21,33,0.296,1
2,Putih & Kelabu,5,243,252,3,6,7,0,2,1,3,3,3,1,2,0,41401,9b2de561ba8dda4407b15c81aeb4a0a4,0,"These cats came to my house earlier this month and we took care of them since no one wants the cat. But my family and I will be moving to the UK in less than a month and I am afraid no one in the neighbourhood wants to take care of them. Please help them find a new home. They are litter-trained, cute and fun to play with. Both are healthy and well-nourished!",27a776558,3.0,2,360,73,1,7,14,0.9565,1
2,Oren,4,266,0,2,3,7,0,1,2,2,2,2,1,1,0,41326,32856657cf2e52ef734ef4e93f460033,0,Ini Oren...baru berusia beberape bulan.. bulu agak kembang2 dan gebu.. oren saya jumpe di tepi jalan bersama lagi 5 org adik2 nya.. Saya tidak mempunyai tempat yg selesa utk mereka.. Pada waktu ini mereka tinggal dibelakang rumah saya.. jika anda dapat membantu sila hubungi saya.,e8261c38c,5.0,2,280,45,0,3,1,0.0,1
2,QQ,6,266,0,2,2,4,7,2,1,1,1,1,1,1,0,41326,a7dae152fa36d4dd1503c7001f6ceca1,0,"I found QQ on the streets near my area, very manja and brought her to spay, vaccinate and deworm. She is in good health condition and love to play with people.Manja but can be independent on her own as well. Will be a great companion =)Definitely deserve a home. =)adopt for FREE!",ed8703dd2,5.0,2,280,52,0,5,8,0.9579,1
2,Ms Daym,9,266,0,2,4,7,0,1,1,1,1,1,1,1,0,41336,c311c0c569245baa147d91fa4e351ae4,0,she is very shy..adventures and independent..she just hates cages..but loves climbing trees and rooftops..however she is very loving.,e4da1c9e4,3.0,4,133,18,0,3,6,0.7178,0
2,Coffee,2,266,266,1,2,0,0,1,1,3,3,3,1,1,0,41326,74028c374b7126dac727b09deaca40bb,0,nice looking cat,1c67c5f4c,2.0,1,16,3,0,1,1,0.4215,1
2,George,6,299,0,1,2,3,5,2,1,2,1,2,1,1,0,41401,da1bc459c112b58919e31637897d22af,0,The kitten was found alone in a planter box outside an office building at night. The building is surrounded by main roads and it appears the kitten may have been dumped. He was taken to a vet and was dewormed and checked to be healthy. The vets assumption was that the kitten was approximately 6 weeks old (found in late January),378059791,5.0,2,329,61,0,4,17,-0.25,1
2,VALERIE,2,266,0,2,6,0,0,2,2,2,1,2,1,1,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,"Valerie is a beautiful, affectionate kitten ready for a caring owner and safe environment to call home.",82f899eaf,19.0,3,103,17,0,4,2,0.9371,1
2,Kittens,2,266,0,3,6,7,0,2,2,2,2,2,1,2,25,41326,a7e570631765b10256733500a9c3683f,0,"Hi all, I have two little kittens up for adoption. I would love to keep them both, but unable to as I have too many cats already :( They are both now very very active and playful. Anyone interested and able to provide good homes for them, please email me. :) Thank you.",c3b263e8f,7.0,3,269,53,2,8,9,0.9776,1
2,Tigger,2,266,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,"Tigger was probably abandoned or lost. He decided to walk into our house and stay with us. Unfortunately he have MANY cats and need to give him up for adoption. He is a healthy, very playful kitten. He is litter tray trained and eats well. If anyone is interested, please do sms, call or e-mail me.",2ab616a68,2.0,1,298,56,1,6,15,0.6478,1
2,Dewey,48,265,0,1,2,7,0,2,2,1,1,1,1,1,0,41326,6588efd43dfb821d7da7a4a6969bd5f6,0,"We rescued Dewey and Maya from USJ due to inhumane treatment - they were kept in a small cage by the owners and confined 24 hours. He's extremely loving and vocal, responds to you by his name. Very smart and listens to humans. We prefer him to be adopted without any pets in the adopter's house. Feeds on dry kibbles. Easy maintenance. P/S: No cage confinement please, except in incidences of illness or injuries.",6230b6c50,6.0,1,413,74,1,7,11,0.883,1
2,Kitten Girl Girl,3,266,0,2,1,7,0,1,1,1,2,2,1,1,1,41327,6e4f4078c85aaa01b4059fbf679e6695,0,Open for adoption!!!,4c6fe4100,5.0,4,20,3,0,0,0,0.0,0
2,Shiro,4,266,292,2,2,7,0,2,1,1,1,1,1,1,100,41326,c548bbe8eee34be56ab3833d372612d1,5,"Shiro is a white lilac-pointed kitty who looks a bit like Taylor Swift. She is timid but gentle and very intelligent. She thinks the best place in the world is to be near her human at all times. She will insist on joining you when you watch TV, use the computer, cook, use the toilet, shower and will even try to help you choose the clothes to wear. She looks like a Siamese cat, but she is a local street-born, complete with a double-kink tail. Also like a Siamese cat, she has a wide vocabulary of sounds from cute raspy squeaks to out-loud cries. Her purr motor is loud and turns on very easily. Shiro has a silky soft coat and greatly enjoys playing with her toys and getting her fur brushed. 11 March . Rescued from the streets and was covered with filth, car grease and was mostly skin and bones. 12 March . Shiro was taken to the vet where she was de-wormed and de-fleaed and given antibiotics. She weighed g on that day and pronounced to be a girl and 2 and half months old. 30 March . Shiro was given her first vaccination and was de-wormed again. Her weight has shot up to 1.25kg. The vet thought that she is closer to 3 and half months old at this point. 29 Apr . Done with the second jab and she weighed 1.75kg. 27 May . Done with the third and final vaccination jab. Her weight at this point is 2.15kg. 3 June . Spayed. The adopter shall receive her vaccination card and medical records from the vet. Current diet: * Dr. Gary's Best Breed kibbles. Taste of the Wild cat kibbles. * 2 meals per day of fresh raw chicken/beef pieces mixed with either one of these canned food – Fancy Feast, Monge and Fussie Cat. Or mixed with bonito/sardine flakes (the type sold in Japanese food section) * Favourite treat – washed and blanched ikan bilis mixed with raw chicken. * Also eats raw chicken neck chopped to small kitty bite sizes. Given no more than once a week as it can cause constipation. * She enjoys Farm Fresh plain yoghurt. * As treats, she likes Greenies Roasted Chicken Dental Cat and Greenies Smartbites Skin & Fur Salmon. Cat litter – Shiro currently uses Cat's Best by ÖkoPlus. She loves clean litter boxes and is obsessed with how the flushing toilet works. Suitable adopter – a person who can: * Give Shiro safe indoor environment. * Offer a ""safe room"" to slowly introduce Shiro to her new home. The room must be big enough to put in her litter box, a pet carrier with her toys and bowls of food and water. This is important to ensure she does not freak out when she sees so many new things and people. The room could be a spare toilet or a large pet cage or even the bedroom so that she can sleep with you at night. * Ensure that Shiro is kept indoors always. * Put up with her crying and hiding during the intro period. Shiro is a shy timid cat and she will hide and probably cry for the first few days in her new home. Please be understanding and spend as much time as possible with her to gain her trust and love. * Give Shiro a companion. Shiro hates to be alone. The companion could be a younger cat or a human. *Provide her with nutritous meals suitable for a cat. NOT suitable adopter – a home that: * Leaves Shiro many hours alone. * Has an ""open door” policy – Shiro cannot survive outdoors. To be outdoors, a cat has to have some tough badass attitude, and Shiro has none of it. She is just a complete sweetheart who wants manja and sayang. Please email or text me why you want to adopt Shiro and introduce who you are.",281618ba5,26.0,3,3453,659,2,80,102,0.9986,1
2,Yellow,4,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41326,4712317885009e1dba5a8a3379f3ab04,0,Male domestic short hair Very talk-active Healthy Call/sms if interested Please help me adopt this cat I live in a condo cannot bring more cats because i already have 3 cats,7fec0008f,1.0,4,173,31,1,5,5,0.8854,0
2,Momot,24,266,0,2,1,5,0,2,1,2,1,1,1,1,50,41401,00483ab36ec05d9ac889f3a73dd235c4,0,"This beautiful torbie (and white) girl for adoption Beautiful, sweet personality. Will literally beg for some lovin' & attention Loves hugs and headbutting About 1+ years & spayed. (1 cloudy eye)",0ce866a04,2.0,3,195,31,0,3,4,0.9565,1
2,Jedi,2,266,0,2,1,7,0,2,1,1,1,2,1,1,100,41326,09771cded8c18d94a16a6548377410a8,0,"The Force is strong in this one! The cutest, funniest, most precious kitten in the world needs a loving home. Jedi is a 2-month-old female domestic shorthair that I picked up from the thosai stall near my house. She has since been dewormed, vaccinated and frontlined on Sat, March 3. She is free to a good home but I will require a RM Spaying Deposit from the adopter. I will contact the adopter when Jedi is 5 months old and arrange for her spaying at RM50 (SPCA rates) and refund the remaining RM50 to the adopter. This is the responsible thing to do to prevent unwanted pregnancies and pet abandonment and overpopulation. Please help me spread the word! May the Force be with you!",2267e1584,3.0,1,683,124,1,12,22,0.929,1
2,Michele,24,266,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,f15892ca43a37f3af330ee1f32a04e45,0,I'm the owner of Michele since it was born and decided to get a good adopter for Michele. Whoever interested to adopt please contact us thru email / whats app. Adopter must be a cat lover. Tq,e50fb0c6c,2.0,4,191,37,1,4,11,0.9081,0
2,Prince,9,266,0,1,1,2,6,2,1,1,1,1,1,1,0,41401,2e30ebacaea979acf9ac1dd7cb3d2fc1,0,"Prince was left in our garden after following a neighbor's maid home from a nearby shoplot a few months ago. He was scrawny and starving. The maid thought he would make a good playmate for my daughter. Unfortunately both my daughter and husband are somewhat allergic to cats so Prince is an outdoor cat for now, until he finds a proper home. He's just been to the vet to get his initial vaccinations and is neutered. He's very playful but we haven't been able to give him the cuddles he deserves because of our family's allergies. He gets bullied by other, much bigger neighborhood cats so please adopt him. He needs a loving and safe home.",b024a4ef4,6.0,1,640,116,1,15,23,0.8749,1
